x;y
2.272100225392438;0.03190286263682879
2.2743708701825573;0.050963400404652894
2.2766244706031413;0.0824627286977089
2.2788525044694214;0.11872731601107472
2.281199848922451;0.15010402900182807
2.283410838419196;0.16848098688268326
2.285698527578851;0.16838903640671238
2.287977694553738;0.1499493664605014
2.2903165168219997;0.12094121572004254
2.2925786394273513;0.09238327446586472
2.297128451192358;0.07146868982695878
2.299433184721549;0.05943339657787256
2.3016953073269004;0.05351893848960595
2.3039915186713227;0.04814470966973319
2.306236596907139;0.03623518755391038
2.3085328082515617;0.014271023411183144
2.310837541780752;-0.012343254300354682
2.313142275309943;-0.031537228769210834
2.31542144228483;-0.03517500840586581
2.3176579983358785;-0.027332181263847087
2.319928643125998;-0.020452177806528436
2.324504021445308;-0.022913145165412437
2.3267917106049625;-0.031157569891033188
2.3290964441341533;-0.0341728278617414
2.3313670889242726;-0.025135883088129286
2.333603644975321;-0.008176065865580194
2.335882811950208;0.006392102258490519
2.34044966808475;0.01254193970174615
2.342745879429173;0.01328443743954712
2.345016524219292;0.015808698706509083
2.3473042133789477;0.02365691552372283
2.3495492916147636;0.03400251470763983
2.3518369807744186;0.041051108717106155
2.354133192118841;0.040576494530585934
2.358665959514312;0.03177326263754417
2.360962170858735;0.01732096983094722
2.3632669043879257;0.0027171075464833584
2.3678081939681643;-0.006404635435764833
2.370104405312587;-0.008365719642616967
2.3723580057331706;-0.0069745800274022655
2.3746371727080584;-0.008379099405917356
2.376924861867713;-0.016060022340972695
2.3792210732121357;-0.02852543885505202
2.3814831958174874;-0.04092395470350088
2.383787929346678;-0.04843441796447834
2.386067096321565;-0.04962390148204224
2.388320696742149;-0.04799897083807959
2.3905998637170365;-0.04945460682453822
2.397445886826466;-0.05705244804081626
2.3997506203556562;-0.06878764502796993
2.4020042207762398;-0.0807394258017321
2.4043089543054306;-0.09106031977510658
2.406571076910782;-0.10009138830725348
2.408850243885669;-0.1073322298317992
2.4088843326247407;-0.10973162385256877
2.4111379330453246;-0.10389232298230486
2.4134171000202116;-0.09000413835887022
2.415687744810331;-0.07333070929393537
2.41795838960045;-0.062016137441689635
2.420220512205802;-0.06299626349734472
2.424812934894647;-0.07847938336249095
2.427083579684767;-0.10487628248876552
2.4271006240543027;-0.13414841022876264
2.429396835398725;-0.15655095288623644
2.4339636915332674;-0.16451799920858304
2.436225814138619;-0.15669420407052242
2.4384964589287383;-0.13886364361660042
2.4430377485089774;-0.11980416676029942
2.4453169154838643;-0.10520412544925628
2.4453339598534;-0.09521572614431381
2.4476046046435194;-0.08728231351530777
2.449866727248871;-0.07978140504526807
2.452154416408526;-0.07232061612170497
2.454442105568181;-0.06482797143784805
2.4567127503583004;-0.059304163641428
2.458974872963652;-0.06218262798792989
2.461254039938539;-0.08188712130579397
2.463550251282962;-0.12144440471646725
2.4635672956524974;-0.17241743821326078
2.465897595735991;-0.21668001504756845
2.4681767627108786;-0.2369389848920792
2.470455929685766;-0.22866246073046861
2.4749460861573978;-0.2027324354508256
2.477242297501821;-0.17590467113821914
2.4795299866614755;-0.1585846353873759
2.4817835870820595;-0.15103606800314007
2.4818347201906663;-0.1486073838662265
2.4840627540569464;-0.14780513345421378
2.486350443216602;-0.14685713973699344
2.4886551767457923;-0.14305482646858994
2.4932135106955666;-0.13360366130553647
2.4954585889313825;-0.12022798814959335
2.49773775590627;-0.11011140728895082
